index,config_1,config_2,config_3,config_1_x,config_1_y,config_1_z,config_1_points,config_2_x,config_2_y,config_2_z,config_2_points,config_3_x,config_3_y,config_3_z,config_3_points
535d0f,535d0f,535d0f,535d0c,-63528.65448865625,-147130.31011122852,172870.32621503627,37.0,-63528.65448865625,-147130.31011122852,172870.32621503627,37.0,-261488.33967624322,-604067.3086978802,710289.739120224,152.0
535d1cc,535d1cc,535d1c,535d1c,-11953.94276843363,-27946.442428355098,32634.298139574865,7.0,-97060.76038529916,-227782.4667535079,265650.9634854442,57.0,-97060.76038529916,-227782.4667535079,265650.9634854442,57.0
535d1d4,535d1d4,535d1c,535d1c,-6821.481657331865,-15978.287155608716,18643.974275264918,4.0,-97060.76038529916,-227782.4667535079,265650.9634854442,57.0,-97060.76038529916,-227782.4667535079,265650.9634854442,57.0
535d1dc,535d1dc,535d1c,535d1c,-78285.33595953365,-183857.73716954407,214372.69107060443,46.0,-97060.76038529916,-227782.4667535079,265650.9634854442,57.0,-97060.76038529916,-227782.4667535079,265650.9634854442,57.0
535d3,535d3,535d3,535d3,-21749.888630040205,-51972.91495626429,60707.65833236232,13.0,-21749.888630040205,-51972.91495626429,60707.65833236232,13.0,-21749.888630040205,-51972.91495626429,60707.65833236232,13.0
535d71,535d71,535d71,535d74,-32819.622198255485,-75143.11207482939,89046.53757448363,19.0,-32819.622198255485,-75143.11207482939,89046.53757448363,19.0,-181373.95077321614,-415855.96741867944,491598.36398547154,105.0
535d73,535d73,535d73,535d74,-3440.9590138021385,-7925.653264755905,9364.979057528726,2.0,-3440.9590138021385,-7925.653264755905,9364.979057528726,2.0,-181373.95077321614,-415855.96741867944,491598.36398547154,105.0
535d744,535d744,535d75,535d74,-57012.563179685654,-130767.64735717053,154439.73087455487,33.0,-101920.25152425014,-233878.39620043332,276054.4688909238,59.0,-181373.95077321614,-415855.96741867944,491598.36398547154,105.0
535d74c,535d74c,535d75,535d74,-44907.688344564485,-103110.74884326283,121614.73801636891,26.0,-101920.25152425014,-233878.39620043332,276054.4688909238,59.0,-181373.95077321614,-415855.96741867944,491598.36398547154,105.0
535d77,535d77,535d77,535d74,-43193.11803690838,-98908.80587866076,117132.37846253537,25.0,-43193.11803690838,-98908.80587866076,117132.37846253537,25.0,-181373.95077321614,-415855.96741867944,491598.36398547154,105.0
535d79,535d79,535d79,535d7c,-86464.08605522702,-197530.2936692612,234478.37280659674,50.0,-86464.08605522702,-197530.2936692612,234478.37280659674,50.0,-197131.7481002338,-449850.7369356821,535048.9366170778,114.0
535d7c4,535d7c4,535d7d,535d7c,-27671.2461737469,-63117.755623363744,75109.43478313455,16.0,-107207.73129173697,-244427.62125985257,291184.86977844295,62.0,-197131.7481002338,-449850.7369356821,535048.9366170778,114.0
535d7dc,535d7dc,535d7d,535d7c,-79536.48511799007,-181309.86563648886,216075.4349953084,46.0,-107207.73129173697,-244427.62125985257,291184.86977844295,62.0,-197131.7481002338,-449850.7369356821,535048.9366170778,114.0
535d7f,535d7f,535d7f,535d7c,-3459.930753269804,-7892.822006568295,9385.694032038085,2.0,-3459.930753269804,-7892.822006568295,9385.694032038085,2.0,-197131.7481002338,-449850.7369356821,535048.9366170778,114.0
535d84,535d84,535d9,535d9,-1752.4185944992344,-3947.007423838216,4684.006254852439,1.0,-110943.53636638986,-248430.80126629124,295083.4382330701,63.0,-110943.53636638986,-248430.80126629124,295083.4382330701,63.0
535d89,535d89,535d9,535d9,-15853.968646316522,-35446.2099415239,42189.8982120587,9.0,-110943.53636638986,-248430.80126629124,295083.4382330701,63.0,-110943.53636638986,-248430.80126629124,295083.4382330701,63.0
535d8d,535d8d,535d9,535d9,-51153.10299679013,-114305.51206344522,135843.9947514501,29.0,-110943.53636638986,-248430.80126629124,295083.4382330701,63.0,-110943.53636638986,-248430.80126629124,295083.4382330701,63.0
535d8f,535d8f,535d9,535d9,-33405.04988544251,-74974.67949048647,88970.78132270889,19.0,-110943.53636638986,-248430.80126629124,295083.4382330701,63.0,-110943.53636638986,-248430.80126629124,295083.4382330701,63.0
535d94,535d94,535d9,535d9,-5274.735010811261,-11858.344931971154,14030.830374766007,3.0,-110943.53636638986,-248430.80126629124,295083.4382330701,63.0,-110943.53636638986,-248430.80126629124,295083.4382330701,63.0
535d9c,535d9c,535d9,535d9,-1739.09708923083,-3959.034288307491,4678.818435023088,1.0,-110943.53636638986,-248430.80126629124,295083.4382330701,63.0,-110943.53636638986,-248430.80126629124,295083.4382330701,63.0
535db,535db,535db,535db,-12191.421877130615,-27893.364591063586,32591.750255108916,7.0,-12191.421877130615,-27893.364591063586,32591.750255108916,7.0,-12191.421877130615,-27893.364591063586,32591.750255108916,7.0
535dc4,535dc4,535dc4,535dc4,-85152.27152704343,-190445.70488019017,223602.71656297857,48.0,-85152.27152704343,-190445.70488019017,223602.71656297857,48.0,-85152.27152704343,-190445.70488019017,223602.71656297857,48.0
535dc9,535dc9,535dc9,535dc9,-45952.736959256064,-103390.45705665265,120985.25376582694,26.0,-45952.736959256064,-103390.45705665265,120985.25376582694,26.0,-45952.736959256064,-103390.45705665265,120985.25376582694,26.0
535dcb,535dcb,535dcb,535dcb,-63437.69054887112,-143443.70796758658,167343.5746542942,36.0,-63437.69054887112,-143443.70796758658,167343.5746542942,36.0,-63437.69054887112,-143443.70796758658,167343.5746542942,36.0
535dcc1,535dcc1,535dcd,535dcd,-26524.601144369066,-59706.62377574772,69744.23924554673,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535dcc3,535dcc3,535dcd,535dcd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535dcc5,535dcc5,535dcd,535dcd,-8851.802576443142,-19905.313465164287,23241.512659068518,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535dcc7,535dcc7,535dcd,535dcd,-5303.232878149633,-11946.966182828117,13944.6584110086,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535dccc,535dccc,535dcd,535dcd,-1769.7862848473521,-3983.6867265389114,4646.27266746597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535dcdc,535dcdc,535dcd,535dcd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535dce4,535dce4,535dcf,535dcf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-276432.47189415444,-620427.683917354,725566.4116508008,156.0
535dcec,535dcec,535dcf,535dcf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-276432.47189415444,-620427.683917354,725566.4116508008,156.0
535dcf4,535dcf4,535dcf,535dcf,-10634.002633729164,-23849.8741866463,27916.529121462096,6.0,0.0,0.0,0.0,0.0,-276432.47189415444,-620427.683917354,725566.4116508008,156.0
535dcfc,535dcfc,535dcf,535dcf,-26616.73083183903,-59596.932067538335,69802.92981875871,15.0,0.0,0.0,0.0,0.0,-276432.47189415444,-620427.683917354,725566.4116508008,156.0
535dd4,535dd4,535dd4,535dd4,-40920.41444321672,-91531.97114814339,106861.53340436317,23.0,-40920.41444321672,-91531.97114814339,106861.53340436317,23.0,-40920.41444321672,-91531.97114814339,106861.53340436317,23.0
535ddc,535ddc,535ddc,535ddc,-64363.79137987156,-142521.82811632863,167776.89977186252,36.0,-64363.79137987156,-142521.82811632863,167776.89977186252,36.0,-64363.79137987156,-142521.82811632863,167776.89977186252,36.0
535df,535df,535df,535df,-42454.23220983817,-94802.12888007073,112204.57312738567,24.0,-42454.23220983817,-94802.12888007073,112204.57312738567,24.0,-42454.23220983817,-94802.12888007073,112204.57312738567,24.0
535e04,535e04,535e04,535e1,-29091.206373381814,-62944.02520152799,74717.65537043421,16.0,-29091.206373381814,-62944.02520152799,74717.65537043421,16.0,-316069.136971076,-685620.977328171,811735.6281671945,174.0
535e0c,535e0c,535e0c,535e1,-81357.09049234647,-177725.51413782843,209735.15307569702,45.0,-81357.09049234647,-177725.51413782843,209735.15307569702,45.0,-316069.136971076,-685620.977328171,811735.6281671945,174.0
535e11,535e11,535e14,535e1,-81798.89552554146,-177380.15991418427,209855.82026368496,45.0,-145397.3014060426,-315458.34237523924,372987.98724494665,80.0,-316069.136971076,-685620.977328171,811735.6281671945,174.0
535e13,535e13,535e14,535e1,-63598.40588050114,-138078.18246105497,163132.16698126175,35.0,-145397.3014060426,-315458.34237523924,372987.98724494665,80.0,-316069.136971076,-685620.977328171,811735.6281671945,174.0
535e1c,535e1c,535e1c,535e1,-60223.53869930508,-129493.09561357534,154294.83247611663,33.0,-60223.53869930508,-129493.09561357534,154294.83247611663,33.0,-316069.136971076,-685620.977328171,811735.6281671945,174.0
535e5,535e5,535e5,535e5,-7404.014197637602,-15833.787366098742,18544.74724065,4.0,-7404.014197637602,-15833.787366098742,18544.74724065,4.0,-7404.014197637602,-15833.787366098742,18544.74724065,4.0
535e64,535e64,535e7,535e7,-19933.085709477473,-43701.95358688093,51031.0651885482,11.0,-100893.83570321448,-221955.76636637063,260470.36871277084,56.0,-100893.83570321448,-221955.76636637063,260470.36871277084,56.0
535e74,535e74,535e7,535e7,-57594.39669285925,-126553.57227812041,149100.58346592492,32.0,-100893.83570321448,-221955.76636637063,260470.36871277084,56.0,-100893.83570321448,-221955.76636637063,260470.36871277084,56.0
535e7c,535e7c,535e7,535e7,-23366.353300877763,-51700.240501369306,60338.720058297724,13.0,-100893.83570321448,-221955.76636637063,260470.36871277084,56.0,-100893.83570321448,-221955.76636637063,260470.36871277084,56.0
535e9,535e9,535e9,535ec,-46644.81505190157,-103915.4378233407,120268.01423476827,26.0,-46644.81505190157,-103915.4378233407,120268.01423476827,26.0,-286006.8204024123,-632438.8288993926,729028.0188437544,158.0
535ea4,535ea4,535eb,535ec,-57372.819155072415,-128511.98920385086,147502.27253052735,32.0,-141886.9810926121,-317450.3132697869,363886.7881887775,79.0,-286006.8204024123,-632438.8288993926,729028.0188437544,158.0
535eac,535eac,535eb,535ec,-21472.53525407744,-48289.59006965271,55244.56045494321,12.0,-141886.9810926121,-317450.3132697869,363886.7881887775,79.0,-286006.8204024123,-632438.8288993926,729028.0188437544,158.0
535eb4,535eb4,535eb,535ec,-44994.81797452778,-100512.23702766621,115071.0273236262,25.0,-141886.9810926121,-317450.3132697869,363886.7881887775,79.0,-286006.8204024123,-632438.8288993926,729028.0188437544,158.0
535ebc,535ebc,535eb,535ec,-18046.808708934484,-40136.496968617066,46068.92787968084,10.0,-141886.9810926121,-317450.3132697869,363886.7881887775,79.0,-286006.8204024123,-632438.8288993926,729028.0188437544,158.0
535ed,535ed,535ed,535ec,-3625.4121815659173,-8052.2001543880115,9185.721077092254,2.0,-3625.4121815659173,-8052.2001543880115,9185.721077092254,2.0,-286006.8204024123,-632438.8288993926,729028.0188437544,158.0
535ef,535ef,535ef,535ec,0.0,0.0,0.0,0.0,-93849.6120763327,-203020.87765187694,235687.49534311632,51.0,-286006.8204024123,-632438.8288993926,729028.0188437544,158.0
535f4,535f4,535f4,535f4,-33904.747910297505,-71794.0568379319,82746.81337778151,18.0,-33904.747910297505,-71794.0568379319,82746.81337778151,18.0,-33904.747910297505,-71794.0568379319,82746.81337778151,18.0
535fc,535fc,535fc,535fc,-3864.8069660224546,-7813.452007457513,9293.6578800007,2.0,-3864.8069660224546,-7813.452007457513,9293.6578800007,2.0,-3864.8069660224546,-7813.452007457513,9293.6578800007,2.0
87604,87604,8761,8761,-8979.487193255121,-31136.020493968652,30639.59658457039,7.0,-93799.62570708689,-327594.0013467007,316513.57338171423,73.0,-93799.62570708689,-327594.0013467007,316513.57338171423,73.0
8760c,8760c,8761,8761,-63523.43591405157,-219888.80794095786,212294.08873973595,49.0,-93799.62570708689,-327594.0013467007,316513.57338171423,73.0,-93799.62570708689,-327594.0013467007,316513.57338171423,73.0
87614,87614,8761,8761,-21296.702599780194,-76569.17291177422,73579.88805740795,17.0,-93799.62570708689,-327594.0013467007,316513.57338171423,73.0,-93799.62570708689,-327594.0013467007,316513.57338171423,73.0
8763,8763,8763,8763,-2225.1713329569025,-8983.833272674325,8757.11176858183,2.0,-2225.1713329569025,-8983.833272674325,8757.11176858183,2.0,-2225.1713329569025,-8983.833272674325,8757.11176858183,2.0
8765,8765,8765,8765,-55432.459468167224,-215363.14106601104,200498.5332776766,47.0,-55432.459468167224,-215363.14106601104,200498.5332776766,47.0,-55432.459468167224,-215363.14106601104,200498.5332776766,47.0
87664,87664,87664,8767,-25657.240140444817,-91721.92173419325,84644.30965320927,20.0,-25657.240140444817,-91721.92173419325,84644.30965320927,20.0,-244494.18508808227,-849907.9817750521,788701.0705318135,186.0
8766c,8766c,8766c,8767,-20869.18905236542,-76961.19016514676,73292.44856985332,17.0,-20869.18905236542,-76961.19016514676,73292.44856985332,17.0,-244494.18508808227,-849907.9817750521,788701.0705318135,186.0
87679,87679,87679,8767,-59195.57035553175,-200534.6397643253,186717.17109346922,44.0,-59195.57035553175,-200534.6397643253,186717.17109346922,44.0,-244494.18508808227,-849907.9817750521,788701.0705318135,186.0
8767b,8767b,8767b,8767,-20964.137278760663,-73025.55019768886,67961.32086035996,16.0,-20964.137278760663,-73025.55019768886,67961.32086035996,16.0,-244494.18508808227,-849907.9817750521,788701.0705318135,186.0
8767c4,8767c4,8767d,8767,-10568.929301397882,-36612.88122700454,33845.712916214296,8.0,-76423.8050392859,-265964.78095591237,244879.1824221483,58.0,-244494.18508808227,-849907.9817750521,788701.0705318135,186.0
8767d4,8767d4,8767d,8767,-17057.775337219755,-59698.06267464585,54816.436414993135,13.0,-76423.8050392859,-265964.78095591237,244879.1824221483,58.0,-244494.18508808227,-849907.9817750521,788701.0705318135,186.0
8767dc,8767dc,8767d,8767,-48797.10040066827,-169653.837054262,156217.03309094085,37.0,-76423.8050392859,-265964.78095591237,244879.1824221483,58.0,-244494.18508808227,-849907.9817750521,788701.0705318135,186.0
8767f,8767f,8767f,8767,-41384.243221693716,-141699.8989577858,131206.63793277348,31.0,-41384.243221693716,-141699.8989577858,131206.63793277348,31.0,-244494.18508808227,-849907.9817750521,788701.0705318135,186.0
876804,876804,87681,87684,-56927.929619502465,-192709.72413339335,176698.76937921534,42.0,-90471.1158467506,-307501.26591989707,281895.3466794899,67.0,-176891.7420758658,-610955.2374813497,559844.4037611702,133.0
87680c,87680c,87681,87684,-32177.43417094351,-110190.04062870578,101007.22633083284,24.0,-90471.1158467506,-307501.26591989707,281895.3466794899,67.0,-176891.7420758658,-610955.2374813497,559844.4037611702,133.0
87681c,87681c,87681,87684,-1365.7520563046287,-4601.501157797876,4189.350969441678,1.0,-90471.1158467506,-307501.26591989707,281895.3466794899,67.0,-176891.7420758658,-610955.2374813497,559844.4037611702,133.0
87686c,87686c,87687,87684,-1328.1637284493183,-4604.793504180745,4197.8102653602455,1.0,-86420.6262291152,-303453.97156145266,277949.05708168034,66.0,-176891.7420758658,-610955.2374813497,559844.4037611702,133.0
876874,876874,87687,87684,-18535.234735146973,-64406.595752813664,58854.27418398503,14.0,-86420.6262291152,-303453.97156145266,277949.05708168034,66.0,-176891.7420758658,-610955.2374813497,559844.4037611702,133.0
87687c,87687c,87687,87684,0.0,0.0,0.0,0.0,-86420.6262291152,-303453.97156145266,277949.05708168034,66.0,-176891.7420758658,-610955.2374813497,559844.4037611702,133.0
876885,876885,876884,87689,-58070.010555731766,-207258.8690571437,189382.88155101577,45.0,-104763.60719367243,-372977.6535305288,340912.75408880203,81.0,-238343.31193824255,-852696.2118993455,777999.5062536416,185.0
876887,876887,876884,87689,-46693.596637940675,-165718.7844733851,151529.87253778623,36.0,-104763.60719367243,-372977.6535305288,340912.75408880203,81.0,-238343.31193824255,-852696.2118993455,777999.5062536416,185.0
87688c,87688c,87688c,87689,-45093.20926639637,-161432.66781716433,147066.34109874466,35.0,-45093.20926639637,-161432.66781716433,147066.34109874466,35.0,-238343.31193824255,-852696.2118993455,777999.5062536416,185.0
876894,876894,876894,87689,0.0,0.0,0.0,0.0,-87200.40388671384,-313677.66676677123,285813.2748552608,68.0,-238343.31193824255,-852696.2118993455,777999.5062536416,185.0
87689c,87689c,87689c,87689,-1286.0915914598847,-4608.223784880968,4207.136210834033,1.0,-1286.0915914598847,-4608.223784880968,4207.136210834033,1.0,-238343.31193824255,-852696.2118993455,777999.5062536416,185.0
8768c4,8768c4,8768d,8768d,-13949.32004577702,-50911.92836777186,46095.031216929965,11.0,-82991.10911339016,-305829.11987026373,276386.63167967065,66.0,-82991.10911339016,-305829.11987026373,276386.63167967065,66.0
8768cc,8768cc,8768d,8768d,-61385.69294455822,-227089.2986350348,205227.21052242751,49.0,-82991.10911339016,-305829.11987026373,276386.63167967065,66.0,-82991.10911339016,-305829.11987026373,276386.63167967065,66.0
8768dc,8768dc,8768d,8768d,-7656.096123054917,-27827.89286745704,25064.389940313093,6.0,-82991.10911339016,-305829.11987026373,276386.63167967065,66.0,-82991.10911339016,-305829.11987026373,276386.63167967065,66.0
8768e4,8768e4,8768f,8768f,-37098.58207393429,-134403.2471296218,121224.71068414781,29.0,-110286.28607678381,-398130.75991715497,359903.08554090693,86.0,-110286.28607678381,-398130.75991715497,359903.08554090693,86.0
8768e9,8768e9,8768f,8768f,-34604.30228069357,-125010.04363438486,112982.11823342319,27.0,-110286.28607678381,-398130.75991715497,359903.08554090693,86.0,-110286.28607678381,-398130.75991715497,359903.08554090693,86.0
8768ed,8768ed,8768f,8768f,-24454.163601001055,-87822.55190161498,79637.25039342073,19.0,-110286.28607678381,-398130.75991715497,359903.08554090693,86.0,-110286.28607678381,-398130.75991715497,359903.08554090693,86.0
8768ef,8768ef,8768f,8768f,-14129.238121154893,-50894.91725153329,46059.00622991528,11.0,-110286.28607678381,-398130.75991715497,359903.08554090693,86.0,-110286.28607678381,-398130.75991715497,359903.08554090693,86.0
876e4,876e4,876e4,876e4,-4628.946278020182,-18731.39097179484,16647.639428634287,4.0,-4628.946278020182,-18731.39097179484,16647.639428634287,4.0,-4628.946278020182,-18731.39097179484,16647.639428634287,4.0
876ec,876ec,876ec,876ec,-1240.056077860434,-4650.723281033665,4174.061213816862,1.0,-1240.056077860434,-4650.723281033665,4174.061213816862,1.0,-1240.056077860434,-4650.723281033665,4174.061213816862,1.0
876f1,876f1,876f1,876f4,-17944.360400058787,-69688.59285128396,62882.269413766866,15.0,-17944.360400058787,-69688.59285128396,62882.269413766866,15.0,-169012.6793250957,-644164.3322087033,583704.7981129651,139.0
876f3,876f3,876f3,876f4,0.0,0.0,0.0,0.0,-74955.91923320126,-283041.4183159571,255545.1075763233,61.0,-169012.6793250957,-644164.3322087033,583704.7981129651,139.0
876f5,876f5,876f5,876f4,-38039.91008753347,-143361.8759003615,130411.1618366053,31.0,-38039.91008753347,-143361.8759003615,130411.1618366053,31.0,-169012.6793250957,-644164.3322087033,583704.7981129651,139.0
876f7,876f7,876f7,876f4,-38072.48960430215,-148072.44514110062,134866.2592862696,32.0,-38072.48960430215,-148072.44514110062,134866.2592862696,32.0,-169012.6793250957,-644164.3322087033,583704.7981129651,139.0
876f9,876f9,876fc,876fc,-26989.13824574091,-106194.55107520381,97294.80460738963,23.0,0.0,0.0,0.0,0.0,-122085.9508038465,-492483.53701839107,445659.9250371998,106.0
876fb,876fb,876fc,876fc,-27975.41651287279,-111642.88269370864,100662.37198618299,24.0,0.0,0.0,0.0,0.0,-122085.9508038465,-492483.53701839107,445659.9250371998,106.0
876fcc,876fcc,876fc,876fc,-30898.72199729675,-125701.68913669283,113288.45998139076,27.0,0.0,0.0,0.0,0.0,-122085.9508038465,-492483.53701839107,445659.9250371998,106.0
876fd4,876fd4,876fc,876fc,-33973.96313808356,-139701.37000927466,125936.76243967724,30.0,0.0,0.0,0.0,0.0,-122085.9508038465,-492483.53701839107,445659.9250371998,106.0
876ff,876ff,876fc,876fc,-2248.7109098524543,-9243.044103511118,8477.526022559212,2.0,0.0,0.0,0.0,0.0,-122085.9508038465,-492483.53701839107,445659.9250371998,106.0
87704,87704,87704,8771,-51697.82820847417,-222926.2260315097,202852.50329709664,48.0,-51697.82820847417,-222926.2260315097,202852.50329709664,48.0,0.0,0.0,0.0,0.0
8770c,8770c,8770c,8771,-41664.82773557077,-191503.279131182,172689.49878068487,41.0,-41664.82773557077,-191503.279131182,172689.49878068487,41.0,0.0,0.0,0.0,0.0
87711,87711,87714,8771,-43913.894376606324,-196790.0062854249,175913.25042311332,42.0,-76908.59806750118,-347000.0615539606,309747.636267889,74.0,0.0,0.0,0.0,0.0
87713,87713,87714,8771,-19369.18903490198,-89098.29538404853,79618.62405756116,19.0,-76908.59806750118,-347000.0615539606,309747.636267889,74.0,0.0,0.0,0.0,0.0
87717,87717,87714,8771,-13625.514655992863,-61111.75988448719,54215.76178721461,13.0,-76908.59806750118,-347000.0615539606,309747.636267889,74.0,0.0,0.0,0.0,0.0
8771c,8771c,8771c,8771,-47341.72541201628,-206292.9837734135,183801.76864824703,44.0,-47341.72541201628,-206292.9837734135,183801.76864824703,44.0,0.0,0.0,0.0,0.0
8773,8773,8773,8773,-18487.71930488255,-86214.07250522623,73324.05638128275,18.0,-18487.71930488255,-86214.07250522623,73324.05638128275,18.0,-18487.71930488255,-86214.07250522623,73324.05638128275,18.0
877404,877404,87741,87744,-6003.772848270035,-28423.868831977106,24844.90734169024,6.0,-55550.562587118315,-265391.17341685283,231885.82075266854,56.0,-113948.52607711175,-550589.0417911564,479621.8003483269,116.0
87741c,87741c,87741,87744,-49546.78973884829,-236967.3045848757,207040.9134109783,50.0,-55550.562587118315,-265391.17341685283,231885.82075266854,56.0,-113948.52607711175,-550589.0417911564,479621.8003483269,116.0
87743,87743,87743,87744,-42905.26246088773,-208766.93430696105,182091.0908287602,44.0,-42905.26246088773,-208766.93430696105,182091.0908287602,44.0,-113948.52607711175,-550589.0417911564,479621.8003483269,116.0
87745,87745,87745,87744,-15492.701029105705,-76430.93406734262,65644.88876689822,16.0,-15492.701029105705,-76430.93406734262,65644.88876689822,16.0,-113948.52607711175,-550589.0417911564,479621.8003483269,116.0
87749,87749,87749,8774c,-34477.95493594258,-162894.92752942586,138557.47476236863,34.0,-34477.95493594258,-162894.92752942586,138557.47476236863,34.0,-103998.48299788615,-502869.0415837063,428724.0976764243,105.0
8774b,8774b,8774b,8774c,-1992.0220545681746,-9608.46690567119,8128.235407509612,2.0,-1992.0220545681746,-9608.46690567119,8128.235407509612,2.0,-103998.48299788615,-502869.0415837063,428724.0976764243,105.0
8774ec,8774ec,8774f,8774c,-29436.094960604274,-143833.1998902861,122377.55926857951,30.0,-67528.5060073754,-330365.6471486093,282038.3875065461,69.0,-103998.48299788615,-502869.0415837063,428724.0976764243,105.0
8774f4,8774f4,8774f,8774c,-38092.41104677114,-186532.4472583231,159660.82823796663,39.0,-67528.5060073754,-330365.6471486093,282038.3875065461,69.0,-103998.48299788615,-502869.0415837063,428724.0976764243,105.0
87751,87751,87754,87754,0.0,0.0,0.0,0.0,-86548.68301218963,-447095.2623283196,379040.98645273293,93.0,-86548.68301218963,-447095.2623283196,379040.98645273293,93.0
87753,87753,87754,87754,-11274.940184604644,-57718.99679600728,48849.91853039722,12.0,-86548.68301218963,-447095.2623283196,379040.98645273293,93.0,-86548.68301218963,-447095.2623283196,379040.98645273293,93.0
87755,87755,87754,87754,-15448.503737406898,-82123.72297535621,68901.92477822135,17.0,-86548.68301218963,-447095.2623283196,379040.98645273293,93.0,-86548.68301218963,-447095.2623283196,379040.98645273293,93.0
87757,87757,87754,87754,-8259.062864784815,-43214.826387242225,36769.95178723883,9.0,-86548.68301218963,-447095.2623283196,379040.98645273293,93.0,-86548.68301218963,-447095.2623283196,379040.98645273293,93.0
877584,877584,87759,8775c,-27018.127199397753,-143355.60256217365,123490.65257443847,30.0,-57224.50732610743,-300868.076747471,259429.67070476728,63.0,-107941.79198725255,-567386.3269882766,491124.39281960134,119.0
87758c,87758c,87759,8775c,-8997.852171001143,-47658.524185863935,41311.93895407874,10.0,-57224.50732610743,-300868.076747471,259429.67070476728,63.0,-107941.79198725255,-567386.3269882766,491124.39281960134,119.0
87759c,87759c,87759,8775c,-21208.52795570853,-109853.94999943349,94627.07917625012,23.0,-57224.50732610743,-300868.076747471,259429.67070476728,63.0,-107941.79198725255,-567386.3269882766,491124.39281960134,119.0
8775b,8775b,8775b,8775c,-13204.56227824106,-66873.63636772564,57525.09255821792,14.0,-13204.56227824106,-66873.63636772564,57525.09255821792,14.0,-107941.79198725255,-567386.3269882766,491124.39281960134,119.0
8775f,8775f,8775f,8775c,-37512.72238290406,-199644.61387307986,174169.62955661613,42.0,-37512.72238290406,-199644.61387307986,174169.62955661613,42.0,-107941.79198725255,-567386.3269882766,491124.39281960134,119.0
87764,87764,8777,8777,-42559.129467334176,-222014.48846291902,196366.56188260182,47.0,0.0,0.0,0.0,0.0,-112605.09634172532,-560416.0388284738,498018.60353186924,119.0
8776d,8776d,8777,8777,-43186.97224829489,-206726.2592035837,184338.61891042208,44.0,0.0,0.0,0.0,0.0,-112605.09634172532,-560416.0388284738,498018.60353186924,119.0
8776f,8776f,8777,8777,-25861.36665285416,-126993.26711103121,113109.47907329716,27.0,0.0,0.0,0.0,0.0,-112605.09634172532,-560416.0388284738,498018.60353186924,119.0
87774,87774,8777,8777,-997.6279732421131,-4682.024050939846,4203.943665548231,1.0,0.0,0.0,0.0,0.0,-112605.09634172532,-560416.0388284738,498018.60353186924,119.0
877c,877c,877c,877c,0.0,0.0,0.0,0.0,-65933.24725218538,-289551.7681388387,269973.50305876916,63.0,-65933.24725218538,-289551.7681388387,269973.50305876916,63.0
8783,8783,8783,8784,-17053.327022438014,-91677.96500868554,86833.64296315268,20.0,-17053.327022438014,-91677.96500868554,86833.64296315268,20.0,-113570.89829359096,-784475.6892339685,728579.2662370591,169.0
8784c,8784c,8784c,8784,-2182.652721978724,-13907.37850346044,12927.735037493345,3.0,-2182.652721978724,-13907.37850346044,12927.735037493345,3.0,-113570.89829359096,-784475.6892339685,728579.2662370591,169.0
87853,87853,87853,8784,-14883.585034084008,-102458.21224894868,94478.43979428803,22.0,-14883.585034084008,-102458.21224894868,94478.43979428803,22.0,-113570.89829359096,-784475.6892339685,728579.2662370591,169.0
87855,87855,87855,8784,0.0,0.0,0.0,0.0,-39822.68009789972,-288618.58808232594,266720.6682312705,62.0,-113570.89829359096,-784475.6892339685,728579.2662370591,169.0
878561,878561,87857,8784,-20432.00184505895,-148621.89025728358,138050.59343702334,32.0,-39628.65341719049,-287813.54539054784,267618.7802108546,62.0,-113570.89829359096,-784475.6892339685,728579.2662370591,169.0
878563,878563,87857,8784,-10186.002919444989,-74230.89998643691,69115.8090071644,16.0,-39628.65341719049,-287813.54539054784,267618.7802108546,62.0,-113570.89829359096,-784475.6892339685,728579.2662370591,169.0
878565,878565,87857,8784,-3217.6340225477243,-23191.83629146177,21599.290336727638,5.0,-39628.65341719049,-287813.54539054784,267618.7802108546,62.0,-113570.89829359096,-784475.6892339685,728579.2662370591,169.0
878567,878567,87857,8784,-4499.413286790195,-32496.79142245105,30209.458648741806,7.0,-39628.65341719049,-287813.54539054784,267618.7802108546,62.0,-113570.89829359096,-784475.6892339685,728579.2662370591,169.0
87857c,87857c,87857,8784,-638.5275572006018,-4627.8838427238015,4331.827192609241,1.0,-39628.65341719049,-287813.54539054784,267618.7802108546,62.0,-113570.89829359096,-784475.6892339685,728579.2662370591,169.0
878d,878d,878d,878c,-7843.873533616462,-70063.8794051677,64515.27247627569,15.0,-7843.873533616462,-70063.8794051677,64515.27247627569,15.0,-93862.82669968416,-735413.9381548287,680873.6146081175,158.0
878e4,878e4,878e4,878c,-16000.358014416064,-140051.65304534882,129073.96722655906,30.0,-16000.358014416064,-140051.65304534882,129073.96722655906,30.0,-93862.82669968416,-735413.9381548287,680873.6146081175,158.0
