index,config_1,config_2,config_3,config_1_x,config_1_y,config_1_z,config_1_points,config_2_x,config_2_y,config_2_z,config_2_points,config_3_x,config_3_y,config_3_z,config_3_points
87013,87013,87014,8701,-10338.034873537163,-51056.41609536948,36678.705203664606,10.0,-102971.91692742547,-495371.87041710323,354834.11957986763,97.0,-139766.38154821447,-680179.0730689724,485574.37941420247,133.0
87015,87015,87014,8701,-46289.263348514076,-219170.0471919801,157708.90712499424,43.0,-102971.91692742547,-495371.87041710323,354834.11957986763,97.0,-139766.38154821447,-680179.0730689724,485574.37941420247,133.0
87017,87017,87014,8701,-3207.181994718909,-15349.558816003746,10927.591239380037,3.0,-102971.91692742547,-495371.87041710323,354834.11957986763,97.0,-139766.38154821447,-680179.0730689724,485574.37941420247,133.0
8701c,8701c,8701c,8701,-11800.843501975318,-56644.02060862183,39541.2911752667,11.0,-11800.843501975318,-56644.02060862183,39541.2911752667,11.0,-139766.38154821447,-680179.0730689724,485574.37941420247,133.0
87024,87024,87024,87024,-4541.853295948785,-20586.94721780584,14316.845105850618,4.0,-4541.853295948785,-20586.94721780584,14316.845105850618,4.0,-4541.853295948785,-20586.94721780584,14316.845105850618,4.0
8702c4,8702c4,8702c4,8702c4,-6040.892036982268,-25631.635409262824,17923.99818262546,5.0,-6040.892036982268,-25631.635409262824,17923.99818262546,5.0,-6040.892036982268,-25631.635409262824,17923.99818262546,5.0
8702dc4,8702dc4,8702dc4,8702dd,-32482.392430616106,-138168.89594130972,97181.1703130638,27.0,-32482.392430616106,-138168.89594130972,97181.1703130638,27.0,-146497.27945875478,-624414.27517666,439070.8234347676,122.0
8702dd9,8702dd9,8702ddc,8702dd,-19192.113412907456,-81905.65532782472,57568.24756778503,16.0,-114014.88702813869,-486245.37923535035,341889.6531217038,95.0,-146497.27945875478,-624414.27517666,439070.8234347676,122.0
8702ddb,8702ddb,8702ddc,8702dd,-15611.2693646405,-66548.2924457982,46768.37935309829,13.0,-114014.88702813869,-486245.37923535035,341889.6531217038,95.0,-146497.27945875478,-624414.27517666,439070.8234347676,122.0
8702ddd,8702ddd,8702ddc,8702dd,-37246.971847506546,-158654.36789488915,111571.5312344521,31.0,-114014.88702813869,-486245.37923535035,341889.6531217038,95.0,-146497.27945875478,-624414.27517666,439070.8234347676,122.0
8702ddf,8702ddf,8702ddc,8702dd,-41964.532403084166,-179137.06356683825,125981.49496636842,35.0,-114014.88702813869,-486245.37923535035,341889.6531217038,95.0,-146497.27945875478,-624414.27517666,439070.8234347676,122.0
8702de1,8702de1,8702de1,8702de4,-51553.1074869305,-220026.88698505276,154857.6707468312,43.0,-51553.1074869305,-220026.88698505276,154857.6707468312,43.0,-193169.93106340215,-823688.9891495139,579955.8025623258,161.0
8702de3,8702de3,8702de3,8702de4,-44350.73642009552,-189278.5086253726,133319.27525044288,37.0,-44350.73642009552,-189278.5086253726,133319.27525044288,37.0,-193169.93106340215,-823688.9891495139,579955.8025623258,161.0
8702de5,8702de5,8702de5,8702de4,-54031.08209164004,-230186.99516009624,162138.3282497823,45.0,-54031.08209164004,-230186.99516009624,162138.3282497823,45.0,-193169.93106340215,-823688.9891495139,579955.8025623258,161.0
