index,config_1,config_2,config_3,config_1_x,config_1_y,config_1_z,config_1_points,config_2_x,config_2_y,config_2_z,config_2_points,config_3_x,config_3_y,config_3_z,config_3_points
8644cbf,8644cbf,8644cbc,8644cbc,-10317.377574825745,-76251.65398384405,45109.072713107846,14.0,-57610.371304293076,-424871.7978264595,251223.07998550366,78.0,-57610.371304293076,-424871.7978264595,251223.07998550366,78.0
8644cc1,8644cc1,8644cc4,8644cd,-8847.529272405432,-65342.12061072093,38691.76687764608,12.0,-46494.41490549546,-343004.26003261516,203192.1848871168,63.0,-92448.59891709233,-680465.6861281554,403279.58782710414,125.0
8644cc3,8644cc3,8644cc4,8644cd,-15475.867084459995,-114323.22955466028,67755.27736828732,21.0,-46494.41490549546,-343004.26003261516,203192.1848871168,63.0,-92448.59891709233,-680465.6861281554,403279.58782710414,125.0
8644cc5,8644cc5,8644cc4,8644cd,-7389.227692232709,-54437.63101130634,32263.274304229257,10.0,-46494.41490549546,-343004.26003261516,203192.1848871168,63.0,-92448.59891709233,-680465.6861281554,403279.58782710414,125.0
8644cc7,8644cc7,8644cc4,8644cd,-14781.790856397323,-108901.27885592765,64481.86633695415,20.0,-46494.41490549546,-343004.26003261516,203192.1848871168,63.0,-92448.59891709233,-680465.6861281554,403279.58782710414,125.0
8644ccc,8644ccc,8644ccc,8644cd,-22992.18179897375,-168765.03159557647,99982.36680201537,31.0,-22992.18179897375,-168765.03159557647,99982.36680201537,31.0,-92448.59891709233,-680465.6861281554,403279.58782710414,125.0
8644cd4,8644cd4,8644cd4,8644cd,-14840.139892124462,-108834.47011910425,64581.17122947202,20.0,-14840.139892124462,-108834.47011910425,64581.17122947202,20.0,-92448.59891709233,-680465.6861281554,403279.58782710414,125.0
8644cdc,8644cdc,8644cdc,8644cd,-8121.862320498636,-59861.924380859535,35523.86490849993,11.0,-8121.862320498636,-59861.924380859535,35523.86490849993,11.0,-92448.59891709233,-680465.6861281554,403279.58782710414,125.0
8644ce4,8644ce4,8644ce4,8644cf,-33731.12432585037,-250356.14506705158,148566.2172567051,46.0,-33731.12432585037,-250356.14506705158,148566.2172567051,46.0,-118549.96052000852,-881907.1058003035,522898.57219207205,162.0
8644cec,8644cec,8644cec,8644cf,-28649.731262131587,-212335.15136847767,125817.27342397372,39.0,-28649.731262131587,-212335.15136847767,125817.27342397372,39.0,-118549.96052000852,-881907.1058003035,522898.57219207205,162.0
8644cf1,8644cf1,8644cf4,8644cf,-9492.994983782512,-70776.9713865424,41954.39776323561,13.0,-37930.16603447872,-283138.57888268016,167775.24310507582,52.0,-118549.96052000852,-881907.1058003035,522898.57219207205,162.0
8644cf3,8644cf3,8644cf4,8644cf,-5115.503491672781,-38120.406834666624,22573.52564427458,7.0,-37930.16603447872,-283138.57888268016,167775.24310507582,52.0,-118549.96052000852,-881907.1058003035,522898.57219207205,162.0
8644cf5,8644cf5,8644cf4,8644cf,-6564.3352489927565,-49012.39068346313,29025.24834292983,9.0,-37930.16603447872,-283138.57888268016,167775.24310507582,52.0,-118549.96052000852,-881907.1058003035,522898.57219207205,162.0
8644cf7,8644cf7,8644cf4,8644cf,-16757.332310030677,-125228.80997800807,74222.07135463579,23.0,-37930.16603447872,-283138.57888268016,167775.24310507582,52.0,-118549.96052000852,-881907.1058003035,522898.57219207205,162.0
8644cfc,8644cfc,8644cfc,8644cf,-18238.938897547836,-136077.23048209408,80739.83840631746,25.0,-18238.938897547836,-136077.23048209408,80739.83840631746,25.0,-118549.96052000852,-881907.1058003035,522898.57219207205,162.0
8644d04,8644d04,8644d04,8644d1,-34257.871553308796,-255648.75171173684,152094.96157006608,47.0,-34257.871553308796,-255648.75171173684,152094.96157006608,47.0,-95058.75675413174,-707135.362361456,420583.00387162465,130.0
8644d0c,8644d0c,8644d0c,8644d1,-9465.671102957827,-70702.1392373933,42086.53898823459,13.0,-9465.671102957827,-70702.1392373933,42086.53898823459,13.0,-95058.75675413174,-707135.362361456,420583.00387162465,130.0
8644d14,8644d14,8644d14,8644d1,-8070.495850523134,-59809.9002839752,35623.064782212685,11.0,-8070.495850523134,-59809.9002839752,35623.064782212685,11.0,-95058.75675413174,-707135.362361456,420583.00387162465,130.0
8644d19,8644d19,8644d1c,8644d1,-7341.462860891826,-54394.509265311644,32346.80093943857,10.0,-43264.71824734198,-320974.5711283506,190778.4385311113,59.0,-95058.75675413174,-707135.362361456,420583.00387162465,130.0
8644d1b,8644d1b,8644d1c,8644d1,-2198.0484473486135,-16318.676206437973,9704.492080613547,3.0,-43264.71824734198,-320974.5711283506,190778.4385311113,59.0,-95058.75675413174,-707135.362361456,420583.00387162465,130.0
8644d1d,8644d1d,8644d1c,8644d1,-21241.179661556456,-157774.42711509796,93765.79533819926,29.0,-43264.71824734198,-320974.5711283506,190778.4385311113,59.0,-95058.75675413174,-707135.362361456,420583.00387162465,130.0
8644d1f,8644d1f,8644d1c,8644d1,-12484.02727754508,-92486.95854150309,54961.35017285994,17.0,-43264.71824734198,-320974.5711283506,190778.4385311113,59.0,-95058.75675413174,-707135.362361456,420583.00387162465,130.0
8644d24,8644d24,8644d3,8644d3,-23606.648633642653,-174067.53904833226,103475.2245073202,32.0,-38429.34344969655,-282837.7213112736,168168.60306580106,52.0,-38429.34344969655,-282837.7213112736,168168.60306580106,52.0
8644d2c,8644d2c,8644d3,8644d3,-11119.763481110105,-81585.27372899721,48506.573472114556,15.0,-38429.34344969655,-282837.7213112736,168168.60306580106,52.0,-38429.34344969655,-282837.7213112736,168168.60306580106,52.0
8644d34,8644d34,8644d3,8644d3,-2967.6360296459734,-21746.894854489434,12949.970032529203,4.0,-38429.34344969655,-282837.7213112736,168168.60306580106,52.0,-38429.34344969655,-282837.7213112736,168168.60306580106,52.0
8644d3c,8644d3c,8644d3,8644d3,-735.2953052978187,-5438.013679454621,3236.835053837133,1.0,-38429.34344969655,-282837.7213112736,168168.60306580106,52.0,-38429.34344969655,-282837.7213112736,168168.60306580106,52.0
8644d5,8644d5,8644d5,8644d5,-2212.792341779974,-16299.284660787984,9733.676862403596,3.0,-2212.792341779974,-16299.284660787984,9733.676862403596,3.0,-2212.792341779974,-16299.284660787984,9733.676862403596,3.0
8644d7,8644d7,8644d7,8644d7,-16090.467163657118,-119521.67225065305,71422.0100377036,22.0,-16090.467163657118,-119521.67225065305,71422.0100377036,22.0,-16090.467163657118,-119521.67225065305,71422.0100377036,22.0
8644dc,8644dc,8644dc,8644dc,-7188.239644583207,-54389.23956548738,32390.00020696001,10.0,-7188.239644583207,-54389.23956548738,32390.00020696001,10.0,-7188.239644583207,-54389.23956548738,32390.00020696001,10.0
8644e4,8644e4,8644f,8644f,-21939.708942555222,-168622.26398862773,100458.61165136693,31.0,-37946.60415503562,-293874.5513910853,174805.15391513373,54.0,-37946.60415503562,-293874.5513910853,174805.15391513373,54.0
8644ec,8644ec,8644f,8644f,-9171.317453112511,-70874.20955471696,41861.65515577472,13.0,-37946.60415503562,-293874.5513910853,174805.15391513373,54.0,-37946.60415503562,-293874.5513910853,174805.15391513373,54.0
8644f4,8644f4,8644f,8644f,-687.3958027376231,-5448.529647003575,3229.669460762081,1.0,-37946.60415503562,-293874.5513910853,174805.15391513373,54.0,-37946.60415503562,-293874.5513910853,174805.15391513373,54.0
