cell_id_token,center_latitude,center_longitude,config_name
209,38.22252,-116.33135,config_1
210,36.13535,-115.282524,config_1
211,36.815933,-94.87324,config_1
212,36.417496,-97.63299,config_1
213,44.27544,-124.10754,config_1
214,48.42199,-115.83094,config_1
215,35.09064,-95.6946,config_1
216,36.399914,-106.47948,config_1
217,43.241955,-108.020935,config_1
218,41.10474,-101.75699,config_1
219,33.25701,-103.29361,config_1
220,29.118149,-96.19411,config_1
221,35.237507,-95.4863,config_1
222,45.139633,-111.67051,config_1
223,30.109276,-97.320656,config_1
224,36.02759,-108.86748,config_1
225,41.731018,-106.78795,config_1
226,40.33179,-98.446175,config_1
227,37.848576,-95.41875,config_1
228,35.19198,-114.51548,config_1
229,46.72922,-117.00988,config_1
230,33.22633,-97.14914,config_1
231,38.892876,-94.80846,config_1
232,32.881577,-96.86203,config_1
233,42.373955,-111.051186,config_1
234,33.088722,-96.0634,config_1
235,38.40126,-94.68719,config_1
236,45.53389,-122.9774,config_1
237,34.43345,-103.188034,config_1
238,36.521267,-105.54746,config_1
239,34.724155,-96.63926,config_1
240,28.81386,-98.35489,config_1
241,43.690304,-109.97213,config_1
242,43.720455,-116.38414,config_1
243,45.46794,-122.720856,config_1
244,36.281776,-115.28803,config_1
245,37.29973,-97.36045,config_1
246,34.566628,-97.178314,config_1
247,42.002743,-96.36768,config_1
248,42.506504,-110.922005,config_1
249,38.922665,-101.66052,config_1
250,32.83831,-97.45394,config_1
251,35.52943,-98.583725,config_1
252,39.240055,-96.575554,config_1
253,45.310432,-116.33531,config_1
254,36.895973,-106.591644,config_1
255,42.501564,-107.86644,config_1
256,32.515736,-96.76817,config_1
257,32.539284,-107.470985,config_1
258,38.95809,-95.238144,config_1
259,41.263607,-98.92597,config_1
260,45.54255,-122.9577,config_1
261,48.30293,-116.53358,config_1
262,36.73414,-95.92531,config_1
263,46.047638,-111.560585,config_1
264,45.531094,-122.985855,config_1
265,43.724808,-116.24875,config_1
266,34.13933,-96.28186,config_1
267,39.817364,-95.725174,config_1
268,35.31296,-105.83065,config_1
269,43.510956,-116.84688,config_1
270,44.05265,-121.304985,config_1
271,34.410076,-103.14098,config_1
272,41.201244,-114.61571,config_1
273,43.607334,-110.7979,config_1
274,37.891773,-97.74261,config_1
275,42.912663,-108.79424,config_1
276,40.75125,-98.6017,config_1
277,43.156948,-121.79955,config_1
278,42.55813,-121.99781,config_1
279,29.584467,-98.24064,config_1
280,38.59489,-94.692505,config_1
281,42.635838,-114.405174,config_1
282,35.99173,-95.36774,config_1
283,31.65304,-106.363655,config_1
284,44.67142,-111.39886,config_1
285,29.785542,-94.88053,config_1
286,37.28157,-99.11312,config_1
287,42.75434,-105.38823,config_1
288,37.790176,-96.57639,config_1
289,45.53211,-121.58655,config_1
290,38.991657,-95.474,config_1
291,45.280373,-111.22893,config_1
292,36.181694,-95.73645,config_1
293,47.268963,-117.11614,config_1
294,43.422356,-121.78194,config_1
295,40.870255,-110.83798,config_1
296,35.50501,-105.68505,config_1
297,47.51628,-116.03056,config_1
298,39.59779,-94.78865,config_1
299,39.52344,-119.75371,config_1
300,43.81321,-111.78692,config_1
301,43.575886,-116.445755,config_1
302,34.909645,-96.68109,config_1
303,45.53948,-122.51895,config_1
304,38.524303,-96.18527,config_1
305,36.29719,-115.31608,config_1
306,34.989647,-105.25947,config_1
307,43.686848,-116.91187,config_1
308,48.710663,-116.162186,config_1
309,29.124292,-100.238914,config_1
310,37.698997,-94.712166,config_1
311,40.490597,-100.6694,config_1
312,36.050865,-115.221504,config_1
313,32.907074,-96.978195,config_1
314,34.26957,-96.5482,config_1
315,34.452637,-104.220085,config_1
316,45.454693,-122.6341,config_1
317,30.57581,-98.65851,config_1
318,38.822193,-97.63489,config_1
319,34.308475,-98.05761,config_1
320,33.927086,-97.32867,config_1
321,39.84002,-119.937744,config_1
322,43.38701,-110.74833,config_1
323,38.17322,-97.49109,config_1
324,44.720585,-110.667656,config_1
325,48.096107,-115.79699,config_1
326,36.12943,-97.09381,config_1
327,39.739433,-94.88455,config_1
328,36.72237,-108.13083,config_1
329,45.488926,-108.89852,config_1
330,37.096622,-96.599106,config_1
331,39.739235,-100.16345,config_1
332,41.00054,-102.929344,config_1
333,39.304,-119.5516,config_1
334,31.47363,-94.71224,config_1
335,47.896324,-112.20673,config_1
336,35.463757,-105.283005,config_1
337,32.9524,-96.77274,config_1
338,40.134537,-96.65563,config_1
339,45.019966,-109.94451,config_1
340,34.951405,-104.67123,config_1
341,41.67734,-107.99292,config_1
342,32.47714,-94.1015,config_1
343,45.174984,-113.89234,config_1
344,45.137196,-123.96636,config_1
345,38.77925,-118.763405,config_1
346,36.156887,-105.57849,config_1
347,43.318085,-110.70428,config_1
348,36.590515,-115.94723,config_1
349,33.327568,-96.99742,config_1
350,43.947063,-117.315285,config_1
351,32.873924,-96.7066,config_1
352,46.373123,-113.30039,config_1
353,44.57692,-116.03566,config_1
354,45.231384,-108.66011,config_1
355,43.537197,-123.288376,config_1
356,39.401287,-115.70885,config_1
357,41.20667,-96.031334,config_1
358,40.441868,-99.38196,config_1
359,48.602703,-114.13771,config_1
360,31.817831,-109.04427,config_1
361,43.82115,-123.042366,config_1
362,44.654102,-121.13846,config_1
363,42.972157,-117.163155,config_1
364,32.711105,-97.007774,config_1
365,39.487873,-119.748314,config_1
