cell_id_token,center_latitude,center_longitude,config_name
403,29.391747099915435,-94.71143798026564,config_1
404,34.493185266309645,-97.14316795886917,config_1
405,45.48318047462167,-122.57782137719336,config_1
406,34.54024517961596,-103.18912779040618,config_1
407,35.96865142146952,-95.65453022068948,config_1
408,43.47387102875098,-113.52250882460538,config_1
409,47.501294503836995,-113.68714509710057,config_1
410,44.081403282637396,-123.16709246770863,config_1
411,40.85201224925893,-100.75126148985599,config_1
412,41.555881690821664,-106.11560080480959,config_1
413,46.7468859485119,-112.69403312422946,config_1
414,36.12889245064463,-115.33531885410967,config_1
415,34.83288071740265,-97.59041767177295,config_1
416,35.42624745753659,-96.24037132463899,config_1
417,41.18139895784772,-96.05121796976567,config_1
418,30.28933647840145,-97.64584269858491,config_1
419,48.068107215104455,-114.67995939861437,config_1
420,36.27430861964713,-115.18949203719386,config_1
421,33.05846554155359,-97.02424406242874,config_1
422,43.60586586728695,-116.17400044840966,config_1
423,43.905842385303416,-114.71746968351762,config_1
424,45.53582723858584,-122.4335355325187,config_1
425,34.872578481992726,-95.17918056480639,config_1
426,31.051481049371638,-96.69992577133517,config_1
427,32.263335062790894,-109.21535390297213,config_1
428,34.173125110393215,-97.34123814539483,config_1
429,34.70563515431225,-108.01912230453195,config_1
430,37.4738720864527,-94.8414462717305,config_1
431,44.982124784102794,-110.03529319576585,config_1
432,38.88105479097085,-119.6927861675211,config_1
433,46.499957360601634,-116.47007332966804,config_1
434,41.12921058819122,-96.07000829769814,config_1
435,35.43883756507679,-97.35312587237807,config_1
436,40.91928308560027,-98.3340498690972,config_1
437,38.408610333297396,-95.76980902249409,config_1
438,34.17298677426474,-97.41732419682009,config_1
439,36.72617536595353,-97.07351399397517,config_1
440,32.97480359112073,-97.24664308480823,config_1
441,38.052803210865065,-102.09651654696066,config_1
442,45.45309233041046,-109.45502132691593,config_1
443,35.398851126482334,-106.35384760861851,config_1
444,39.06529490623816,-96.56400437238432,config_1
445,46.28889556724707,-109.101533965551,config_1
446,30.324578088012117,-98.04996715068683,config_1
447,33.303950240036,-96.58079514901132,config_1
448,45.708672462325424,-121.54722685083946,config_1
449,47.73559132176848,-114.16312882803156,config_1
450,46.478012599161765,-111.26485395894912,config_1
451,48.27991476648696,-113.6035130199108,config_1
452,43.22498638121518,-111.07921936099719,config_1
453,39.30994991730981,-119.90795956252207,config_1
454,45.52195491823712,-110.21522287726326,config_1
455,34.63585721968501,-103.4216611165816,config_1
456,38.00264929865973,-96.68525286570093,config_1
457,34.626061123461,-96.84093223326032,config_1
458,43.4689087196994,-116.35455433588801,config_1
459,36.36234239532101,-95.50059284611032,config_1
460,43.57352374350753,-116.15456207721624,config_1
461,45.21353995466229,-108.80818663871237,config_1
462,39.61858493679879,-119.29136622169328,config_1
463,46.57234242943644,-111.83197477682013,config_1
464,44.90551823808786,-110.38362419241193,config_1
465,40.61101260066695,-98.10521701717427,config_1
466,41.05829102181724,-102.52625907520623,config_1
467,36.04212277456416,-95.70518772878773,config_1
468,44.68949983637283,-117.68843823064937,config_1
469,41.114202982403874,-105.53581026143605,config_1
470,44.19011506225115,-110.65937501315348,config_1
471,39.28497919170326,-95.69294244403395,config_1
472,32.315819070851674,-96.8687000607002,config_1
